id,created_at,slug,des,data
6810,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool,,"{""type"":""product"",""handle"":""style-mobelaris-beetle-barstool"",""id"":""prod_01GPR3V7W018ESR05Y627R01CN""}"
6811,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-black-legs-black,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-black-legs-black"",""variantId"":""variant_01GPR3V7XP151PMAMMKY71K2AV""}"
6812,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-black-legs-charcoal-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-black-legs-charcoal-grey"",""variantId"":""variant_01GPR3V7XQ32ZHE66A1NGFVZAB""}"
6813,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-black-legs-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-black-legs-grey"",""variantId"":""variant_01GPR3V7XSMF5E3PY9QSJ53A41""}"
6814,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-black-legs-red,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-black-legs-red"",""variantId"":""variant_01GPR3V7XVTDENX93NRWFRX3GA""}"
6815,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-black-legs-blue,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-black-legs-blue"",""variantId"":""variant_01GPR3V7XWJYGDK6TH6TKTJWFK""}"
6816,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-black-legs-yellow,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-black-legs-yellow"",""variantId"":""variant_01GPR3V7XX1ZGSQN4SAHSY0XXC""}"
6817,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-gold-legs-black,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-gold-legs-black"",""variantId"":""variant_01GPR3V7XZ23XW7TT6CPGTRTY7""}"
6818,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-gold-legs-charcoal-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-gold-legs-charcoal-grey"",""variantId"":""variant_01GPR3V7Y0WB6869PXNH8078CC""}"
6819,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-gold-legs-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-gold-legs-grey"",""variantId"":""variant_01GPR3V7Y24KW9CASTEV44WRER""}"
6820,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-gold-legs-red,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-gold-legs-red"",""variantId"":""variant_01GPR3V7Y3MG8YE9BMBQJKJ25Q""}"
6821,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-gold-legs-blue,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-gold-legs-blue"",""variantId"":""variant_01GPR3V7Y5RQNGAXGYHFEP7WP8""}"
6822,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-gold-legs-yellow,,"{""type"":""variant"",""product"":""prod_01GPR3V7W018ESR05Y627R01CN"",""productHandle"":""style-mobelaris-beetle-barstool"",""handle"":""style-mobelaris-beetle-barstool-gold-legs-yellow"",""variantId"":""variant_01GPR3V7Y6Z7P9NXFMR561GSJ4""}"
6824,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-dining-chair-black-legs,,"{""type"":""variant"",""product"":""prod_01GPR3V7G7SF2W0RKNVBE4F9T3"",""productHandle"":""style-mobelaris-beetle-dining-chair"",""handle"":""style-mobelaris-beetle-dining-chair-black-legs"",""variantId"":""variant_01GPR3V7GMQHANPGTGPG0CFJRR""}"
6825,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-dining-chair-gold-legs,,"{""type"":""variant"",""product"":""prod_01GPR3V7G7SF2W0RKNVBE4F9T3"",""productHandle"":""style-mobelaris-beetle-dining-chair"",""handle"":""style-mobelaris-beetle-dining-chair-gold-legs"",""variantId"":""variant_01GPR3V7GNEZ9KFRKKKE3VX1A4""}"
6826,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered-velvet,,"{""type"":""product"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered-velvet"",""id"":""prod_01GPR3V6X1RM3ZPS2EV3QQKV8W""}"
6827,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered-green-velvet-black,,"{""type"":""variant"",""product"":""prod_01GPR3V6X1RM3ZPS2EV3QQKV8W"",""productHandle"":""style-mobelaris-beetle-barstool-full-upholstered-velvet"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered-green-velvet-black"",""variantId"":""variant_01GPR3V6Y8JDDPNFV609TQTSCE""}"
6828,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered-brown-velvet-black,,"{""type"":""variant"",""product"":""prod_01GPR3V6X1RM3ZPS2EV3QQKV8W"",""productHandle"":""style-mobelaris-beetle-barstool-full-upholstered-velvet"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered-brown-velvet-black"",""variantId"":""variant_01GPR3V6Y914G7X3S0DJWSRZNQ""}"
6829,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered-blue-velvet-black,,"{""type"":""variant"",""product"":""prod_01GPR3V6X1RM3ZPS2EV3QQKV8W"",""productHandle"":""style-mobelaris-beetle-barstool-full-upholstered-velvet"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered-blue-velvet-black"",""variantId"":""variant_01GPR3V6YB9CW2EC1J4XZ8HGQM""}"
6830,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered-gray-velvet-black,,"{""type"":""variant"",""product"":""prod_01GPR3V6X1RM3ZPS2EV3QQKV8W"",""productHandle"":""style-mobelaris-beetle-barstool-full-upholstered-velvet"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered-gray-velvet-black"",""variantId"":""variant_01GPR3V6YCD5YNY4N4AHWF6DT4""}"
6831,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered-green-velvet-gold,,"{""type"":""variant"",""product"":""prod_01GPR3V6X1RM3ZPS2EV3QQKV8W"",""productHandle"":""style-mobelaris-beetle-barstool-full-upholstered-velvet"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered-green-velvet-gold"",""variantId"":""variant_01GPR3V6YE7F44BEFH4Z1T88ZT""}"
6832,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered-brown-velvet-gold,,"{""type"":""variant"",""product"":""prod_01GPR3V6X1RM3ZPS2EV3QQKV8W"",""productHandle"":""style-mobelaris-beetle-barstool-full-upholstered-velvet"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered-brown-velvet-gold"",""variantId"":""variant_01GPR3V6YFDMZ9P965QA2MCF36""}"
6833,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered-blue-velvet-gold,,"{""type"":""variant"",""product"":""prod_01GPR3V6X1RM3ZPS2EV3QQKV8W"",""productHandle"":""style-mobelaris-beetle-barstool-full-upholstered-velvet"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered-blue-velvet-gold"",""variantId"":""variant_01GPR3V6YGK6NS657D4TC4A141""}"
6834,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered-gray-velvet-gold,,"{""type"":""variant"",""product"":""prod_01GPR3V6X1RM3ZPS2EV3QQKV8W"",""productHandle"":""style-mobelaris-beetle-barstool-full-upholstered-velvet"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered-gray-velvet-gold"",""variantId"":""variant_01GPR3V6YJNBJ2CX5R5PT9CA76""}"
6835,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered,,"{""type"":""product"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered"",""id"":""prod_01GPR3V6HZW7T9BP9ZRH0TJFCJ""}"
6836,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered-grey-black-legs,,"{""type"":""variant"",""product"":""prod_01GPR3V6HZW7T9BP9ZRH0TJFCJ"",""productHandle"":""style-mobelaris-beetle-barstool-full-upholstered"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered-grey-black-legs"",""variantId"":""variant_01GPR3V6JDVE1GXS88HE5C6T57""}"
6837,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-barstool-full-upholstered-grey-gold-legs,,"{""type"":""variant"",""product"":""prod_01GPR3V6HZW7T9BP9ZRH0TJFCJ"",""productHandle"":""style-mobelaris-beetle-barstool-full-upholstered"",""handle"":""style-mobelaris-beetle-barstool-full-upholstered-grey-gold-legs"",""variantId"":""variant_01GPR3V6JFJ4ARK1W77HQ0KWT8""}"
6838,2023-05-09 10:32:06.549422+00,style-pierre-paulin-pacha-style-lounge-chair,,"{""type"":""product"",""handle"":""style-pierre-paulin-pacha-style-lounge-chair"",""id"":""prod_01GPR3V61Q5FV7VA0YJXG1BX4E""}"
6839,2023-05-09 10:32:06.549422+00,style-pierre-paulin-pacha-style-lounge-chair-white-black,,"{""type"":""variant"",""product"":""prod_01GPR3V61Q5FV7VA0YJXG1BX4E"",""productHandle"":""style-pierre-paulin-pacha-style-lounge-chair"",""handle"":""style-pierre-paulin-pacha-style-lounge-chair-white-black"",""variantId"":""variant_01GPR3V62BVJZ43K5SFG4BVR8D""}"
6840,2023-05-09 10:32:06.549422+00,style-pierre-paulin-pacha-style-lounge-chair-white-gold,,"{""type"":""variant"",""product"":""prod_01GPR3V61Q5FV7VA0YJXG1BX4E"",""productHandle"":""style-pierre-paulin-pacha-style-lounge-chair"",""handle"":""style-pierre-paulin-pacha-style-lounge-chair-white-gold"",""variantId"":""variant_01GPR3V62C9NWMC43FJDKQ99R8""}"
6841,2023-05-09 10:32:06.549422+00,style-pierre-paulin-pacha-style-lounge-chair-pink-gold,,"{""type"":""variant"",""product"":""prod_01GPR3V61Q5FV7VA0YJXG1BX4E"",""productHandle"":""style-pierre-paulin-pacha-style-lounge-chair"",""handle"":""style-pierre-paulin-pacha-style-lounge-chair-pink-gold"",""variantId"":""variant_01GPR3V62EK76PAMRSSH42SJB6""}"
6842,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-half-upholstered,,"{""type"":""product"",""handle"":""style-mobelaris-beetle-half-upholstered"",""id"":""prod_01GPR3V5PV2DDDM69W0JKC8C3Z""}"
6843,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-half-upholstered-black-legs-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V5PV2DDDM69W0JKC8C3Z"",""productHandle"":""style-mobelaris-beetle-half-upholstered"",""handle"":""style-mobelaris-beetle-half-upholstered-black-legs-grey"",""variantId"":""variant_01GPR3V5Q8YJWBQP5J46MVGCJ7""}"
6844,2023-05-09 10:32:06.549422+00,style-mobelaris-beetle-half-upholstered-gold-legs-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V5PV2DDDM69W0JKC8C3Z"",""productHandle"":""style-mobelaris-beetle-half-upholstered"",""handle"":""style-mobelaris-beetle-half-upholstered-gold-legs-grey"",""variantId"":""variant_01GPR3V5QBA12YVZSQADGXZSD5""}"
6845,2023-05-09 10:32:06.549422+00,style-pastoe-frame-style-media-unit-mobelaris,,"{""type"":""product"",""handle"":""style-pastoe-frame-style-media-unit-mobelaris"",""id"":""prod_01GPR3V5C1XTQET5KREJY833AW""}"
6846,2023-05-09 10:32:06.549422+00,style-pastoe-frame-style-media-unit-mobelaris-walnut-veneer,,"{""type"":""variant"",""product"":""prod_01GPR3V5C1XTQET5KREJY833AW"",""productHandle"":""style-pastoe-frame-style-media-unit-mobelaris"",""handle"":""style-pastoe-frame-style-media-unit-mobelaris-walnut-veneer"",""variantId"":""variant_01GPR3V5CBW8DX6V7CSRWYN9QJ""}"
6847,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc2-style-armchair-1seater,,"{""type"":""product"",""handle"":""style-le-corbusier-lc2-style-armchair-1seater"",""id"":""prod_01GPR3V4WBS8G8308M10YPT9NZ""}"
6848,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc2-style-armchair-1seater-black-italian-leather,,"{""type"":""variant"",""product"":""prod_01GPR3V4WBS8G8308M10YPT9NZ"",""productHandle"":""style-le-corbusier-lc2-style-armchair-1seater"",""handle"":""style-le-corbusier-lc2-style-armchair-1seater-black-italian-leather"",""variantId"":""variant_01GPR3V4WQFKR2SK1C1SY2W9V4""}"
6850,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc2-style-2seater-sofa-black-italian-leather,,"{""type"":""variant"",""product"":""prod_01GPR3V4GW39ZMPEB8Q2Z81WJQ"",""productHandle"":""style-le-corbusier-lc2-style-2seater-sofa"",""handle"":""style-le-corbusier-lc2-style-2seater-sofa-black-italian-leather"",""variantId"":""variant_01GPR3V4H8K4BGNX64Z2YY27FK""}"
6851,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc2-style-2seater-sofa-cognac-italian-leather,,"{""type"":""variant"",""product"":""prod_01GPR3V4GW39ZMPEB8Q2Z81WJQ"",""productHandle"":""style-le-corbusier-lc2-style-2seater-sofa"",""handle"":""style-le-corbusier-lc2-style-2seater-sofa-cognac-italian-leather"",""variantId"":""variant_01GPR3V4H98QXGKJ84GCBEGETC""}"
6852,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc2-style-3seater-sofa,,"{""type"":""product"",""handle"":""style-le-corbusier-lc2-style-3seater-sofa"",""id"":""prod_01GPR3V45SSN64QM0E3TX4BNEA""}"
6853,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc2-style-3seater-sofa-black-italian-leather,,"{""type"":""variant"",""product"":""prod_01GPR3V45SSN64QM0E3TX4BNEA"",""productHandle"":""style-le-corbusier-lc2-style-3seater-sofa"",""handle"":""style-le-corbusier-lc2-style-3seater-sofa-black-italian-leather"",""variantId"":""variant_01GPR3V46CHXJ85GHGA0XBB55Y""}"
6854,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc2-style-3seater-sofa-cognac-italian-leather,,"{""type"":""variant"",""product"":""prod_01GPR3V45SSN64QM0E3TX4BNEA"",""productHandle"":""style-le-corbusier-lc2-style-3seater-sofa"",""handle"":""style-le-corbusier-lc2-style-3seater-sofa-cognac-italian-leather"",""variantId"":""variant_01GPR3V46D4A1TGDH6XB6EX5TR""}"
6855,2023-05-09 10:32:06.549422+00,style-mobelaris-orange-slice-chair-wool,,"{""type"":""product"",""handle"":""style-mobelaris-orange-slice-chair-wool"",""id"":""prod_01GPR3V3K0RQSVE3YDYD7CQHR5""}"
6856,2023-05-09 10:32:06.549422+00,style-mobelaris-orange-slice-chair-wool-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V3K0RQSVE3YDYD7CQHR5"",""productHandle"":""style-mobelaris-orange-slice-chair-wool"",""handle"":""style-mobelaris-orange-slice-chair-wool-grey"",""variantId"":""variant_01GPR3V3MY21FPPE249E139ZJ3""}"
6857,2023-05-09 10:32:06.549422+00,style-mobelaris-orange-slice-chair-wool-black,,"{""type"":""variant"",""product"":""prod_01GPR3V3K0RQSVE3YDYD7CQHR5"",""productHandle"":""style-mobelaris-orange-slice-chair-wool"",""handle"":""style-mobelaris-orange-slice-chair-wool-black"",""variantId"":""variant_01GPR3V3MZ0WFYMEQ1D2RXJADF""}"
6858,2023-05-09 10:32:06.549422+00,style-mobelaris-orange-slice-chair-wool-charcoal-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V3K0RQSVE3YDYD7CQHR5"",""productHandle"":""style-mobelaris-orange-slice-chair-wool"",""handle"":""style-mobelaris-orange-slice-chair-wool-charcoal-grey"",""variantId"":""variant_01GPR3V3N0KEHBHBZA5ETB6JJ2""}"
6859,2023-05-09 10:32:06.549422+00,style-mobelaris-orange-slice-chair-wool-deep-red,,"{""type"":""variant"",""product"":""prod_01GPR3V3K0RQSVE3YDYD7CQHR5"",""productHandle"":""style-mobelaris-orange-slice-chair-wool"",""handle"":""style-mobelaris-orange-slice-chair-wool-deep-red"",""variantId"":""variant_01GPR3V3N1Q8VQP4KEMHGGCB21""}"
6860,2023-05-09 10:32:06.549422+00,style-mobelaris-orange-slice-chair-wool-light-green,,"{""type"":""variant"",""product"":""prod_01GPR3V3K0RQSVE3YDYD7CQHR5"",""productHandle"":""style-mobelaris-orange-slice-chair-wool"",""handle"":""style-mobelaris-orange-slice-chair-wool-light-green"",""variantId"":""variant_01GPR3V3N296945D56R4V9PM60""}"
6861,2023-05-09 10:32:06.549422+00,style-mobelaris-orange-slice-chair-wool-light-pebble-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V3K0RQSVE3YDYD7CQHR5"",""productHandle"":""style-mobelaris-orange-slice-chair-wool"",""handle"":""style-mobelaris-orange-slice-chair-wool-light-pebble-grey"",""variantId"":""variant_01GPR3V3N3GDFS8RBW20WZV0P1""}"
6862,2023-05-09 10:32:06.549422+00,style-mobelaris-orange-slice-chair-wool-moroccan-blue,,"{""type"":""variant"",""product"":""prod_01GPR3V3K0RQSVE3YDYD7CQHR5"",""productHandle"":""style-mobelaris-orange-slice-chair-wool"",""handle"":""style-mobelaris-orange-slice-chair-wool-moroccan-blue"",""variantId"":""variant_01GPR3V3N4062D38322ESCZXNQ""}"
6863,2023-05-09 10:32:06.549422+00,style-mobelaris-orange-slice-chair-wool-orange,,"{""type"":""variant"",""product"":""prod_01GPR3V3K0RQSVE3YDYD7CQHR5"",""productHandle"":""style-mobelaris-orange-slice-chair-wool"",""handle"":""style-mobelaris-orange-slice-chair-wool-orange"",""variantId"":""variant_01GPR3V3N5H07FA1F4S4PK9PH5""}"
6864,2023-05-09 10:32:06.549422+00,style-mobelaris-orange-slice-chair-wool-white,,"{""type"":""variant"",""product"":""prod_01GPR3V3K0RQSVE3YDYD7CQHR5"",""productHandle"":""style-mobelaris-orange-slice-chair-wool"",""handle"":""style-mobelaris-orange-slice-chair-wool-white"",""variantId"":""variant_01GPR3V3N6E4RK9RKY2Y25ZDQZ""}"
6865,2023-05-09 10:32:06.549422+00,style-mobelaris-orange-slice-chair-wool-purple,,"{""type"":""variant"",""product"":""prod_01GPR3V3K0RQSVE3YDYD7CQHR5"",""productHandle"":""style-mobelaris-orange-slice-chair-wool"",""handle"":""style-mobelaris-orange-slice-chair-wool-purple"",""variantId"":""variant_01GPR3V3N7TXTPRRBBN41FZ0XQ""}"
6866,2023-05-09 10:32:06.549422+00,george-nelson-steering-wheel-style-clock,,"{""type"":""product"",""handle"":""george-nelson-steering-wheel-style-clock"",""id"":""prod_01GPR3V35BKYH4X0ASQEEV79GN""}"
6867,2023-05-09 10:32:06.549422+00,george-nelson-steering-wheel-style-clock-black,,"{""type"":""variant"",""product"":""prod_01GPR3V35BKYH4X0ASQEEV79GN"",""productHandle"":""george-nelson-steering-wheel-style-clock"",""handle"":""george-nelson-steering-wheel-style-clock-black"",""variantId"":""variant_01GPR3V35NXE0ARSMXM831XASQ""}"
6868,2023-05-09 10:32:06.549422+00,style-michel-ducaroy-comfort-style-lounge-sofa,,"{""type"":""product"",""handle"":""style-michel-ducaroy-comfort-style-lounge-sofa"",""id"":""prod_01GPR3V2JXWTT0Q43HMZPCKH89""}"
6869,2023-05-09 10:32:06.549422+00,style-michel-ducaroy-comfort-style-lounge-sofa-alcantara-charcoal-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V2JXWTT0Q43HMZPCKH89"",""productHandle"":""style-michel-ducaroy-comfort-style-lounge-sofa"",""handle"":""style-michel-ducaroy-comfort-style-lounge-sofa-alcantara-charcoal-grey"",""variantId"":""variant_01GPR3V2KZKQQ0XQMK8TCS6HW1""}"
6870,2023-05-09 10:32:06.549422+00,style-michel-ducaroy-comfort-style-lounge-sofa-alcantara-creamy,,"{""type"":""variant"",""product"":""prod_01GPR3V2JXWTT0Q43HMZPCKH89"",""productHandle"":""style-michel-ducaroy-comfort-style-lounge-sofa"",""handle"":""style-michel-ducaroy-comfort-style-lounge-sofa-alcantara-creamy"",""variantId"":""variant_01GPR3V2M1MGKDSMZZYA060074""}"
6871,2023-05-09 10:32:06.549422+00,style-michel-ducaroy-comfort-style-lounge-sofa-alcantara-light-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V2JXWTT0Q43HMZPCKH89"",""productHandle"":""style-michel-ducaroy-comfort-style-lounge-sofa"",""handle"":""style-michel-ducaroy-comfort-style-lounge-sofa-alcantara-light-grey"",""variantId"":""variant_01GPR3V2M266AWQ75H70BJ9V8B""}"
6872,2023-05-09 10:32:06.549422+00,style-michel-ducaroy-comfort-style-lounge-sofa-velvet-bottle-green,,"{""type"":""variant"",""product"":""prod_01GPR3V2JXWTT0Q43HMZPCKH89"",""productHandle"":""style-michel-ducaroy-comfort-style-lounge-sofa"",""handle"":""style-michel-ducaroy-comfort-style-lounge-sofa-velvet-bottle-green"",""variantId"":""variant_01GPR3V2M4NYT34FCVFZ57Q2Z0""}"
6873,2023-05-09 10:32:06.549422+00,style-michel-ducaroy-comfort-style-lounge-sofa-velvet-dark-grey,,"{""type"":""variant"",""product"":""prod_01GPR3V2JXWTT0Q43HMZPCKH89"",""productHandle"":""style-michel-ducaroy-comfort-style-lounge-sofa"",""handle"":""style-michel-ducaroy-comfort-style-lounge-sofa-velvet-dark-grey"",""variantId"":""variant_01GPR3V2M5RZ8EZ5AJE72B9WZ7""}"
